Grand_Parent_Folder,File_name,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness,GT_count,pred_count,true_positives_count,false_negatives_count,false_positives_count,Sensitivity,Accuracy,Dimensions
downsampling_2,pos5_fr_1.tif,0.0337953114226805,0.0171821305841924,0.3213302752293578,0.3912314995811226,2.0,5.414213562373095,3.6578465657939567,3.8284271247461903,3260.5,5383.5,2112.4397359349136,0.0100250193482447,0.674136607828089,2.0,6.0,4.210566291876911,4.0,2910.0,2910.0,1604.3189386016174,0.0142076232584459,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos5_fr_20.tif,0.0267289907775266,0.0143636885952312,0.2991000529380624,0.3742961245445512,2.0,5.414213562373095,3.7047025933557314,4.0,4195.5,6915.5,2652.9615972356114,0.0080313726017853,0.6705027256208358,2.0,6.0,4.214362720581279,4.0,3481.0,3481.0,1915.035713374682,0.0119277940631293,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos5_fr_40.tif,0.0207346975759701,0.0107735401853048,0.3147889292703382,0.3863441413621547,2.0,5.414213562373095,3.640688892129123,3.8284271247461903,5345.5,8822.0,3388.6327368349766,0.0062298847609261,0.6728615789968947,2.0,6.0,4.093247915373945,4.0,4641.0,4641.0,2614.4469683442244,0.0085322143698669,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos5_fr_60.tif,0.0160526173160171,0.0093127211771279,0.2828337287039034,0.3612947658402204,2.0,5.414213562373095,3.5826909588905256,3.8284271247461903,6936.5,11415.5,4383.896282536642,0.0047400197908853,0.6724617129919412,2.0,6.0,3.896056608952848,4.0,5369.0,5369.0,3200.5800487207157,0.0065863663053741,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos5_fr_80.tif,0.0125900047264607,0.0068250068250068,0.3013629052738508,0.3760629588549094,2.0,5.414213562373095,3.4840140172871914,3.8284271247461903,8822.0,14474.0,5604.03040893366,0.0036284528663307,0.6740342042277648,2.0,6.0,3.764651475678388,4.0,7326.0,7326.0,4507.4481938335,0.0045312214817538,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos7_fr_1.tif,0.0209964726567723,0.0100441944556046,0.352060737527115,0.4131873727087576,2.0,5.0197648378370845,3.6268773243000574,3.8284271247461903,5234.5,8590.5,3415.3464632808364,0.0061490033986969,0.6765301204819277,2.0,6.0,4.240593878871153,4.0,4978.0,4978.0,2731.08152801713,0.0083867833934722,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos7_fr_20.tif,0.0161468912732769,0.0080619155111254,0.3316998802134379,0.3988216039279869,2.0,5.414213562373095,3.6597697057973777,3.8284271247461903,6887.0,11371.0,4396.944009751394,0.0048224617164199,0.6719584461189553,2.0,6.0,4.210955485562184,4.0,6202.0,6202.0,3404.853172679884,0.0067227172970862,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos7_fr_40.tif,0.0127921468048323,0.0064591138095853,0.3209170268666836,0.3909250464588065,2.0,5.414213562373095,3.7070747111192577,3.8284271247461903,8759.0,14525.0,5488.234467387641,0.0039068908717991,0.6689821459326023,2.0,6.0,4.195096857251451,4.0,7741.0,7741.0,4266.880697359104,0.005343009314623,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos7_fr_60.tif,0.0100198590957427,0.004978592054167,0.3266439226704127,0.3951446489985838,2.0,5.5373191879907555,3.6072243433387854,3.8284271247461903,11117.0,18487.5,7017.594513539338,0.0029783281776116,0.6694758188939577,2.0,6.0,4.028796522099319,4.0,10043.0,10043.0,5764.561071674459,0.0037978764942088,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos7_fr_80.tif,0.008068708547322,0.0042767941151312,0.314027275257445,0.3857699671772429,2.0,5.414213562373095,3.432917616447747,3.23606797749979,13567.0,22515.5,8807.08397899568,0.002271153989498,0.6742920579456941,2.0,6.0,3.767439823557608,4.0,11691.0,11691.0,7206.441410096062,0.002828914387134,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_4,pos2_fr_1.tif,0.0684610821721369,0.0,0.0,0.0,2.0,3.414213562373095,2.1643611680982153,2.0,1490.0,2113.0,1408.650847329457,0.0106726170810322,0.7884550084889643,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos2_fr_20.tif,0.0532557013562058,0.0,0.0,0.0,2.0,3.414213562373095,2.219823312917674,2.0,1893.0,2721.0,1748.944263558534,0.008550366963398,0.7771440811553252,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos2_fr_40.tif,0.04283412762163,0.0,0.0,0.0,2.0,4.0,2.2227828351363055,2.0,2349.0,3396.0,2144.5016587651644,0.0069459375845339,0.7735478021971443,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos2_fr_60.tif,0.0338713616502907,0.0,0.0,0.0,2.0,4.0,2.1493297434263123,2.0,2986.0,4267.0,2731.635695427807,0.0053254709439235,0.7813073412876173,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos2_fr_80.tif,0.0262074376266381,0.0,0.0,0.0,2.0,4.0,2.1239129838718833,2.0,3857.5,5537.5,3526.376856818511,0.0040615507160944,0.7758804230185878,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos5_fr_1.tif,0.1081358135813581,0.0,0.0,0.0,2.0,3.414213562373095,2.1574680384156872,2.0,951.5,1344.5,903.4244045645144,0.016129272467084,0.7928307854507117,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos5_fr_20.tif,0.085067776710428,0.0,0.0,0.0,2.0,3.414213562373095,2.1545102437732577,2.0,1195.5,1699.5,1125.2442097179091,0.012750272282916,0.7862595419847328,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos5_fr_40.tif,0.0671461477320992,0.0,0.0,0.0,2.0,4.0,2.14010923559239,2.0,1524.0,2166.5,1402.5376259469858,0.0103611624422911,0.788581770319184,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos5_fr_60.tif,0.0515902972338124,0.0,0.0,0.0,2.0,3.414213562373095,2.164712948206817,2.0,1960.0,2770.5,1795.239682094289,0.0079897984456174,0.7851430731519398,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos5_fr_80.tif,0.041338996593633,0.0,0.0,0.0,2.0,3.414213562373095,2.1040508779633287,2.0,2457.5,3460.0,2274.3792924010786,0.0062082565086836,0.7898322851153039,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos7_fr_1.tif,0.0664966177884407,0.0,0.0,0.0,2.0,3.414213562373095,2.171406623658177,2.0,1535.5,2175.5,1448.79550827013,0.010084055845797,0.7891963109354414,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos7_fr_20.tif,0.0513237487570434,0.0,0.0,0.0,2.0,3.6502815398728847,2.183500192987152,2.0,1982.0,2817.0,1852.873195746668,0.0078341266664974,0.7864450127877238,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos7_fr_40.tif,0.0405968839148562,0.0,0.0,0.0,2.0,3.6502815398728847,2.200847202824584,2.0,2497.5,3555.5,2307.76206640525,0.0062851076620322,0.7843456991439054,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos7_fr_60.tif,0.0323959143618888,0.0,0.0,0.0,2.0,3.6502815398728847,2.154459955026913,2.0,3133.5,4471.0,2885.715385211024,0.0049549950470822,0.7838247759890296,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
downsampling_4,pos7_fr_80.tif,0.0266156280627785,0.0,0.0,0.0,2.0,4.0,2.1246121895360455,2.0,3828.5,5434.0,3506.003227795954,0.0040427922186596,0.7876884422110553,,,,,,,,,,2,2,0,0,2,,0.0,"[256, 256]"
upsampling_2,pos2_fr_1.tif,0.0036646491120454,0.0004063388866314,0.4201591590044096,0.456615744018689,2.0,16.414213562373096,10.577008022033937,11.44030650891055,71112.0,133305.0,15081.104794275854,0.0042423412534309,0.5547242487810815,2.0,29.120439557122072,19.717693606525845,22.360679774997894,123050.0,123126.0,14007.947791349585,0.0078802945922341,0.9993827461299808,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos2_fr_20.tif,0.0029185890878488,0.0003301506807707,0.4077283745490548,0.4491744292466432,2.0,17.693034158472802,11.00731763472835,12.0,93344.0,175405.0,18914.882625327395,0.0034984346803319,0.5520057004644215,2.0,28.844410203711913,18.58888897759559,21.633307652783937,151446.0,151569.0,17661.304535366933,0.0061012962514501,0.9991884884112188,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos2_fr_40.tif,0.0023383930407778,0.0002629226481569,0.4061660675413442,0.4482247593350903,2.0,18.057530539466335,10.893233008114558,11.770329614269007,116222.5,219353.0,23660.894564829072,0.002787324062071,0.5517135449509271,2.0,33.52610922848042,18.017791139843208,20.8806130178211,190170.0,190581.0,22693.549806501356,0.0046403100573095,0.997843436648984,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos2_fr_60.tif,0.0017952898569986,0.0002029476111036,0.4135831876665616,0.4527044644099894,2.0,17.569707983776606,10.621241638390812,11.44030650891055,147435.5,276688.5,30945.706629958877,0.0020632585062809,0.5537451818182271,2.0,30.0,18.349782442357128,21.2602916254693,246369.0,246678.0,28972.261202495007,0.003688341632944,0.9987473548512636,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos2_fr_80.tif,0.001359990755514,0.0001573321501955,0.4115475311764819,0.4514822508984487,2.0,17.414213562373096,10.339797003042738,11.0,191434.5,359680.5,40968.58837333851,0.0015285609376965,0.5545275665415811,2.0,28.844410203711913,18.080915954891683,20.396078054371134,317799.0,318383.0,37579.31209856331,0.0028279044964874,0.9981657312105232,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos5_fr_1.tif,0.0057812015983878,0.0007264696480981,0.3727336285248194,0.4270875056743838,2.0,16.0,10.803696206205275,11.770329614269007,45326.5,85590.5,9458.4470580786,0.0068538523279186,0.5536686213432952,2.0,28.0,15.576005110138556,17.88854381999832,68826.0,69027.0,9176.552195895969,0.0102707773756142,0.9970880959624496,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos5_fr_20.tif,0.0046093305655213,0.0006329754911889,0.3349301794867151,0.4011475303151912,2.0,17.414213562373096,11.207847068939628,12.180339887498947,58748.0,109867.5,11919.195885154502,0.0055157770595491,0.5528258993804284,2.0,28.0,14.178310457789694,14.0,78992.0,79299.0,11201.138161802342,0.0079116791330563,0.9961285766529212,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos5_fr_40.tif,0.0035634225858667,0.0004611184890069,0.3639329516412284,0.4212513840916227,2.0,17.0,10.951658178019247,11.816653826391969,74641.0,139545.0,15346.529019371616,0.0042792136661875,0.5538511271754439,2.0,29.5296461204668,16.232066628023997,18.973665961010276,108432.0,108694.0,14060.713159889176,0.006892116898175,0.9975895633613632,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos5_fr_60.tif,0.0027308930621841,0.0004201610056973,0.3120306157436595,0.3842596691479435,2.0,17.967158919619944,10.846658216842714,11.770329614269007,97558.5,181831.0,20134.437405482706,0.003228741556219,0.5540884285776069,2.0,31.240998703626616,14.26172979191066,15.231546211727816,119002.0,119424.0,17070.09324450364,0.0051320672366689,0.9964663719185424,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos5_fr_80.tif,0.0021122179311836,0.000290051803252,0.3511392383205408,0.4125520508411822,2.0,16.414213562373096,10.571028059985736,11.44030650891055,124220.5,230892.5,26127.000120526347,0.0024373373209901,0.5551940214944271,2.0,27.202941017470888,15.622123763236932,18.867962264113206,172383.0,172912.0,22980.372136971688,0.0041019483164339,0.9969406403257148,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos7_fr_1.tif,0.0035594191593199,0.0004165417041554,0.4176548137840114,0.455132809756409,2.0,16.67855108484684,10.882708756284451,11.770329614269007,73144.5,137129.0,15400.607752868684,0.0041834313691395,0.5547665437339085,2.0,29.5296461204668,17.982033633843187,22.0,120036.0,120294.0,14458.629032216715,0.0072155119235864,0.997855254626166,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos7_fr_20.tif,0.0027577200699122,0.0003429049536049,0.3850756227758007,0.4350765209961551,2.0,17.569707983776606,10.956085705453695,11.816653826391969,96395.5,180585.5,19849.38662994075,0.0033133414058125,0.5536871032938844,2.0,28.42534080710379,16.359262045649178,19.697715603592208,145813.0,146222.0,18396.98786827512,0.0054139303645412,0.9972028832870566,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos7_fr_40.tif,0.0021926988932126,0.000270817761312,0.3827872031656519,0.4336120888397419,2.0,17.967158919619944,11.175571643444837,12.0,122970.5,230439.5,24963.971639560972,0.002665478072445,0.5529036364619692,2.0,28.635642126552707,16.18112212930822,18.439088914585778,184626.0,185171.0,23531.20474817854,0.0041900036300683,0.9970567745489304,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos7_fr_60.tif,0.0016974736896387,0.0002032801281477,0.3986955643020344,0.4436380684839348,2.0,17.414213562373096,10.801513802690176,11.770329614269007,155838.5,291736.0,32344.377590089494,0.0020158451312006,0.5540249414122254,2.0,28.844410203711913,17.325596706130113,20.09975124224178,245966.0,247117.0,29817.1526882049,0.0034765830143907,0.9953422872566436,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_2,pos7_fr_80.tif,0.0013467652060975,0.0001647701621008,0.4013396359587086,0.4452701511698465,2.0,17.414213562373096,10.293766485366504,11.0,189663.5,354685.5,41057.77944627028,0.0015120922310765,0.556102507820969,2.0,27.85677655436824,17.586913498469546,20.0,303453.0,305003.0,36549.45596729059,0.0028545619037842,0.9949180827729563,2,2,1,0,1,1.0,0.5,"[2048, 2048]"
upsampling_4,pos2_fr_1.tif,0.0016687017882586,0.0001046252741182,0.3723983455475096,0.4268673220761276,2.0,31.497431475355743,20.69288591867152,22.540659228538015,277040.0,532957.0,31610.17891041492,0.0036209224344458,0.5292363613620519,2.0,59.464274989274024,13.250507888762067,8.246211251235321,477896.0,493329.0,57284.03117563815,0.0018301054513378,0.9687166171054206,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos2_fr_20.tif,0.0013335825923176,8.400283593574119e-05,0.3735776722613939,0.4276410491288417,2.0,33.971854754572504,21.48655903971788,23.02271554554524,364121.0,701400.0,39638.057246529854,0.002993745277878,0.527718798346753,2.0,60.03332407921454,13.504023956344424,8.94427190999916,595218.0,618229.0,70226.6060250482,0.0015166401901499,0.9627791643549558,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos2_fr_40.tif,0.0010659915259488,6.697555793988542e-05,0.3732740725896916,0.4274420646461522,2.0,34.70084751655957,21.22990333611601,23.0,453381.5,877271.0,49628.279341139925,0.0023809656316242,0.5276128638265224,2.0,63.245553203367585,13.789810099163647,8.94427190999916,746541.0,774489.0,85620.92744542034,0.0012796867480235,0.9639142712162472,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos2_fr_60.tif,0.000815768578101,5.176197772164479e-05,0.3841230325069136,0.4344678493645169,2.0,33.971854754572504,20.683829496348228,22.095023109728988,574784.5,1106596.5,64937.4523189732,0.0017656696361712,0.5287758884538324,2.0,62.12889826803627,14.81325300032238,10.0,965960.0,992030.0,104256.1344343167,0.0011167752235601,0.9737205528058628,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos2_fr_80.tif,0.0006173920615151,3.957778419817388e-05,0.3924754551545847,0.4397605030903673,2.0,33.41421356237309,20.036157531848406,21.223748416156685,745931.5,1438487.5,85925.668586132,0.0013082208572573,0.529202056775588,2.0,61.61168720299745,16.308843620304504,12.0,1263335.0,1284058.0,123890.38950936536,0.0010343157918168,0.983861320906065,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos5_fr_1.tif,0.0026682921739782,0.0002164586499041,0.2871969083958816,0.3648349038630245,2.0,31.0,21.119050022973624,23.0,176555.5,342273.5,19661.018125890463,0.0059501950032485,0.5282600465141436,2.0,55.17245689653489,8.724116040253742,4.47213595499958,230991.0,243248.0,45278.936705645225,0.0014158344771249,0.949611096494113,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos5_fr_20.tif,0.0021274451577269,0.0001916163992979,0.254202712156038,0.3370482604462521,2.0,33.41421356237309,21.80487089241158,23.561028345356956,229114.0,439306.5,24797.90299193569,0.0047904575124272,0.5278749730561009,2.0,56.0,7.919387377829188,4.47213595499958,260938.0,276142.0,56336.56606600747,0.0010331573040467,0.9449413707440376,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos5_fr_40.tif,0.0016449179191341,0.0001395708475579,0.2786452213796498,0.357859027100853,2.0,33.0,21.27224582888846,23.0,290920.0,557973.0,31897.23917448001,0.0037204483176789,0.5283918252674067,2.0,58.240879114244144,9.231417705523432,4.47213595499958,358241.0,373153.0,65312.92038983824,0.0010553267491201,0.9600378397065013,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos5_fr_60.tif,0.0012557388082136,0.0001218611611418,0.2548489383356002,0.3376158134335167,2.0,34.535203885731484,21.044504232152605,22.633307652783937,380356.5,727176.0,41970.5942597322,0.002793293198963,0.5286328201657488,2.0,56.639209034025185,9.397357214667188,5.656854249492381,410303.0,422572.0,74499.31825680166,0.000928987690298,0.9709658945694462,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
upsampling_4,pos5_fr_80.tif,0.0009695446075366,8.049002326161672e-05,0.3053822361647395,0.3791767715401586,2.0,31.414213562373096,20.447326856105608,22.095023109728988,484099.5,923360.5,54450.103673916936,0.0021113479089745,0.5292585626607568,2.0,55.02726596879042,11.02590282185678,6.324555320336759,621195.0,642954.0,93706.89400355544,0.0008889856064155,0.9661577655633218,2,2,1,0,1,1.0,0.5,"[4096, 4096]"
