,Grand_Parent_Folder,File_name,GT_Label,Prediction_Label,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness
22,OG,pos5_fr_20.tif,1,1,0.003997122072108082,0.0055438518682780795,0.7006754354781373,0.8239966555183946,2.0,16.0,11.476326800218057,12.0,25018,25023,5227.059412909292,0.011506614919007993,0.9998001838308755,2.0,14.0,9.634151751660132,10.198039027185569,18038.0,18041.0,4420.547652876363,0.011599682269223206,0.9998337121002162
23,OG,pos5_fr_20.tif,2,0,0.017503938386136883,0.0,0.0,0.0,2.0,2.8284271247461903,2.0039270408843817,2.0,5713,30130,5921.653029104885,0.0020473315270626118,0.1896116827082642,,,,,,,,,
24,OG,pos7_fr_40.tif,1,1,0.0019099278047289814,0.002457545894669583,0.7575648823240527,0.8620619243624327,2.0,17.08800749063506,11.492694962760758,12.0,52358,52358,10802.836826080927,0.005637898855480471,1.0,2.0,14.0,9.747782721014978,10.0,40691.0,40702.0,9725.992021565255,0.005405556475181213,0.9997297430101715
25,OG,pos7_fr_40.tif,2,0,0.00838715088484442,0.0,0.0,0.0,2.0,2.8284271247461903,2.002088033080646,2.0,11923,63647,12424.723409833723,0.0009705590171738917,0.18733011768033056,,,,,,,,,
26,OG,pos5_fr_60.tif,1,1,0.0024137098720733766,0.0037028808412945275,0.6362853863810253,0.7777193290081243,2.0,16.492422502470642,10.974398311926363,11.661903789690601,41430,41433,8785.306596616017,0.006745450387537989,0.9999275939468539,2.0,14.0,8.93148778715762,10.0,27006.0,27036.0,6950.62413025961,0.00702461488859789,0.998890368397692
27,OG,pos5_fr_60.tif,2,0,0.010413412475268145,0.0,0.0,0.0,2.0,2.8284271247461903,2.002910165543605,2.0,9603,50311,9965.985207035848,0.0012150001078953536,0.19087277136212757,,,,,,,,,
28,OG,pos7_fr_20.tif,1,1,0.002443733046601989,0.0030837547798199085,0.7715438121920587,0.8710411866555782,2.0,16.0,11.332458820004671,12.0,40921,40923,8568.620305115002,0.0070038091746273115,0.9999511277276837,2.0,14.0,9.929830328324988,10.198039027185569,32428.0,32437.0,7682.734916059513,0.0069039610274031936,0.9997225390757468
29,OG,pos7_fr_20.tif,2,0,0.010495382031905962,0.0,0.0,0.0,2.0,2.8284271247461903,2.003711004247875,2.0,9528,50041,9933.441051158563,0.0012134228664649478,0.1904038688275614,,,,,,,,,
30,downsampling_2,pos7_fr_80.tif,1,1,0.005695733895312411,0.008553588230262595,0.62805455051489,0.7715399343544858,2.0,8.0,4.831413053196898,4.47213595499958,17557,17557,8404.624309728359,0.0031233709238233775,1.0,2.0,6.0,3.7674398235576083,4.0,11691.0,11691.0,7206.441410096062,0.002828914387134041,1.0
31,downsampling_2,pos7_fr_80.tif,2,0,0.010441683199331732,0.0,0.0,0.0,2.0,2.8284271247461903,2.0344221796985953,2.0,9577,27474,9209.543648263005,0.0014189370551727014,0.3485841158913882,,,,,,,,,
32,downsampling_2,pos2_fr_80.tif,1,1,0.005546004104043037,0.008066467693796887,0.646447703046372,0.7852635730248455,2.0,8.0,4.850288197180495,4.47213595499958,18031,18032,8440.10558648924,0.003180782094465509,0.9999445430346051,2.0,6.0,3.8095097435004415,4.0,12397.0,12397.0,7554.260781973569,0.0027298734769928695,1.0
33,downsampling_2,pos2_fr_80.tif,2,0,0.010827197921177999,0.0,0.0,0.0,2.0,2.8284271247461903,2.0200279085103476,2.0,9236,27712,9103.717313179313,0.0014004134106216477,0.3332852193995381,,,,,,,,,
34,downsampling_2,pos5_fr_1.tif,1,1,0.023518344308560677,0.03436426116838488,0.6426605504587156,0.7824629991622452,2.0,8.0,5.307673051223058,5.656854249492381,4252,4252,1902.3971490884194,0.014763888171219807,1.0,2.0,6.0,4.210566291876911,4.0,2910.0,2910.0,1604.3189386016174,0.014207623258445934,1.0
