,Grand_Parent_Folder,File_name,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness,GT_count,pred_count,true_positives_count,false_negatives_count,false_positives_count,Sensitivity,Accuracy
41,downsampling_4,14.tif,0.9878945967364129,0.899863853252879,0.8976624030160855,0.9306961090869615,9.903454384170946,11.161301207419514,10.587241191304276,10.65138353848623,113.77049180327869,113.77049180327869,37.0213294592911,1.0284049321191653,1.0,9.730628206706658,11.111733681632963,10.474072524918721,10.539728373707998,113.16007532956685,113.16007532956685,37.26692671358393,1.0167839623263153,1.0,549,531,531,17,0,0.968978102189781,0.968978102189781
42,downsampling_4,14b.tif,1.741452885855966,1.5406195988706426,0.784380641930131,0.8395351867429982,7.014158110425031,8.202564619235572,7.637907797293725,7.680453113132237,61.79057591623037,61.79057591623037,26.48001479211469,1.096303620630962,1.0,6.269096825374213,8.00832500820003,7.1906706078070455,7.243430364801597,60.91329479768786,60.91329479768786,26.817038663411054,1.0598733113443317,1.0,191,183,173,7,10,0.9611111111111111,0.9105263157894737
43,downsampling_4,15.tif,1.756038401945811,1.5964114439548136,0.8148635410878556,0.8705935342831091,6.611510626189854,8.02370381685644,7.375596332753212,7.44755069421813,61.275862068965516,61.275862068965516,26.42893353202924,1.090617660163973,1.0,6.337091785851635,7.96014321985401,7.218705073368967,7.3129925364269965,61.393382352941174,61.393382352941174,26.848140264893196,1.0629445873314056,1.0,290,278,272,10,6,0.9645390070921985,0.9444444444444444
44,downsampling_4,16.tif,1.7713941716326511,1.5867943815989372,0.8062117662707114,0.8678607840194281,6.68272825299679,8.155557184221362,7.4805570667694,7.572883891469543,62.39820359281437,62.39820359281437,26.55732699715444,1.1336129551568757,1.0,6.388964520945715,8.07970604856445,7.285613059271826,7.3616221087028375,61.51111111111111,61.51111111111111,26.942988831376386,1.058952887824493,1.0,334,317,315,12,2,0.963302752293578,0.9574468085106383
45,downsampling_4,18.tif,1.7526943696806887,1.6244046309282367,0.8517321086580858,0.9059101663831282,6.78400089589789,8.062677830048614,7.45891794902836,7.5077666065055375,60.239074550128535,60.239074550128535,26.097864231443523,1.1019733573885921,1.0,6.271906261829826,8.062860002446216,7.245882763138502,7.332252965431912,61.29708222811671,61.29708222811671,26.885341082299806,1.0613106372780274,1.0,389,377,377,10,0,0.9741602067183462,0.9741602067183462
46,downsampling_4,8.tif,0.9520422767470839,0.8565376949090518,0.8954149003448152,0.9270448016042312,10.153202494731207,11.486730002791312,10.864980527377659,10.933232708665964,118.82051282051282,118.82051282051282,37.88976738693319,1.0231349854656668,1.0,9.883430146246013,11.395567071540444,10.689193584174843,10.758914502381753,118.31333333333333,118.31333333333333,38.175205366935685,1.0120418103805775,1.0,156,151,150,5,1,0.967741935483871,0.9615384615384616
47,downsampling_4,9.tif,2.0018191317643557,1.6671554193966358,0.8389360965651952,0.8968160327615983,6.432899004326649,7.838199145042701,7.187264921352671,7.262524741756833,58.23076923076923,58.23076923076923,25.559457699150713,1.180706455743891,1.0,6.25968632286651,7.903075055213142,7.132895993427755,7.192873073599319,59.36231884057971,59.36231884057971,26.44220830112419,1.0626841448629172,1.0,143,138,138,4,0,0.971830985915493,0.971830985915493
48,downsampling_8,1.tif,4.108257417345611,3.110766470744121,0.8132352570499757,0.8653068472441193,4.674094973057963,5.578122959017579,5.1505420874666035,5.192159121320522,29.2390625,29.2390625,17.11409276058707,inf,1.0,4.055036714158476,5.631428179692631,4.842164520433687,4.870760072246231,31.075885328836424,31.075885328836424,18.40167927624977,1.1575677009505976,1.0,640,593,593,42,0,0.9338582677165355,0.9338582677165355
49,downsampling_8,10.tif,7.055910982196577,6.082568369113782,0.7871962556394353,0.858702591838631,2.984744520449644,4.188149957354372,3.622986574138382,3.705144074123946,15.469780219780219,15.469780219780219,11.601362223243829,inf,1.0,2.707420949135439,4.149717097140911,3.472774924768361,3.5634533857696025,16.1242774566474,16.1242774566474,12.278343713183661,1.3553630568349184,1.0,364,346,346,16,0,0.9558011049723757,0.9558011049723757
50,downsampling_8,11.tif,3.9263961861563415,3.1107743297322377,0.817937525445809,0.8712305236647091,4.595951979544225,5.5751662302956495,5.1229597462041445,5.187013720176313,29.114563106796115,29.114563106796115,17.1110479886635,1.4791394924318944,1.0,4.0045001795694795,5.659697528805924,4.833265619119611,4.868208622434767,30.95218295218295,30.95218295218295,18.37450469198403,1.1565571378918926,1.0,515,483,352,29,3,0.9238845144356955,0.9166666666666666
